Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Demand,Optimal_decision
0.7796391455704136,0.621107761885786,0.5351538692139917,0.6170488436642637,0.9140708076659938,0.334087264902017,0.9224082858823739,0.3885209915785097,8.442192233867125,8.182648710341706
0.601263638537684,0.5477220148730689,0.9995868390870173,0.4494236669218925,0.4251086541354602,0.49465704267998434,0.5112391407675181,0.3573177905742586,4.999753924882448,5.041163528428378
0.6070517127922349,0.9004048149318782,0.6294305966511813,0.38047527136988746,0.9374033072986,0.053610386703183965,0.1714567780021906,0.8780861121167283,9.916043951791275,9.968161004144783
0.7333152393860408,0.4930870214102744,0.7688686714947881,0.11301187136860802,0.06397321623847396,0.8849984208582661,0.09252854232466479,0.008799817726807047,7.363213772280471,7.525520976649892
0.3513126886200675,0.7440114131124687,0.6368663379349846,0.2756713743844045,0.9907619568894968,0.39772553337517225,0.575011734742257,0.45590338792309193,7.731859685262039,8.045009494426655
0.4912834555049468,0.039025507402559945,0.9417049987235383,0.22626934838025647,0.21484022203027986,0.9017220669574717,0.8384377754007324,0.4242573876930348,4.672206845194623,4.766136437162225
0.7816264095523812,0.053865044089144054,0.023940872747804987,0.19180057297367958,0.8772129772626287,0.6368232604270869,0.929029260020311,0.7946384160766508,4.688128356979826,4.895453782823248
0.11595257062020603,0.4023799234732922,0.23156885417303807,0.7028703780816122,0.8720161615943418,0.46430245678239623,0.3018355440106446,0.8476902976045381,7.406053506003744,7.357045419610744
0.04641274399304107,0.3337233636851138,0.5254746447206186,0.29114269143952554,0.7682070718042127,0.8610063339435549,0.7922047650581057,0.5274492789345557,6.881893852685031,7.158157750307817
0.2688441243417985,0.614674953619998,0.2987790549392899,0.3110302951554197,0.8710374922225326,0.21510315071358999,0.5585221091989627,0.4488590584020865,6.888256596347653,6.988963165616581
0.1730742582334741,0.7081428263800996,0.6112918538481522,0.9372407961015686,0.34991999462600154,0.7805413926638889,0.48234879365592487,0.9883332348458393,9.002770497530483,9.122516126057615
0.19124335865827236,0.8786772942228139,0.8108197601233099,0.9617563422359087,0.7084088041015721,0.24699201232687573,0.8792422972746088,0.5983218767794917,7.556421217915793,7.35766414308009
0.06809546593469973,0.44068985410214423,0.21241324462796607,0.9460359270172372,0.8911808206324358,0.05735943991276149,0.7138496282201982,0.08162896599813774,5.234658413614954,5.389399713198603
0.8847889911084612,0.9256634402020558,0.29640356891417297,0.0056646701086962015,0.3757514579511375,0.19920593047579538,0.9336726609689633,0.2117478385102951,7.751630446581455,7.838808132907129
0.23227470924500826,0.6387087184694952,0.8426417197644266,0.7542508345131362,0.20125132523163702,0.778093993358263,0.8188187672234769,0.5057875101026879,6.264477769102871,6.3060890121598305
0.6537534152335209,0.9372706646696489,0.4714597141850929,0.6172077487154932,0.5611593670687323,0.2555871566261533,0.42192066632814207,0.4800116248282126,10.186963128587438,9.764586861945125
0.8982496198696683,0.8058402440527258,0.48188444045714396,0.16416083586686614,0.5587630356823694,0.6469281411278517,0.5836414387872342,0.9285423906841218,9.618535879739643,10.041835253044303
0.863780931989642,0.04242162312565778,0.1462981734000861,0.807305293242636,0.34523034169561084,0.04882346666479587,0.2558019623268941,0.2653609964384316,5.937662545505375,5.892451728150316
0.5619473292872771,0.7818997425659022,0.6110986123209559,0.8479338600916947,0.6709551373455576,0.347163306959958,0.23025105987499184,0.910948716836424,9.90391569110244,9.955029160906006
0.6250995744463833,0.631222202449424,0.10422338408083798,0.5218425787933498,0.9665947075953056,0.9705433760217536,0.09953229708733913,0.70085944052412,8.462276035579844,8.5283414280454
0.8612732489649417,0.61760516213843,0.8356461010296979,0.7058526970447098,0.9522891377556342,0.9000335448338852,0.04661487490600147,0.5019879170553969,8.863237479490346,9.24459998049648
0.7945652601557127,0.2523908727040105,0.7469285072825023,0.05203030530705466,0.7329377129178919,0.4214827241058807,0.8002614415162514,0.8770381657868248,6.71135538629735,6.8169273534443064
0.7452919879694728,0.7787604463400868,0.3822687694883523,0.9071276290135749,0.29818495536875667,0.7117058040956253,0.6416997164503746,0.4312359048854907,8.847226771563351,9.140325909163094
0.37721392115285035,0.41944361687547627,0.3100164811579138,0.9673021038263788,0.8707401703354793,0.4146344439087184,0.9644669462695409,0.8982862905392556,7.53178750018602,7.543961275837904
0.8999812587514906,0.8663815774431188,0.3742785871975194,0.2190248203340861,0.465493379955109,0.4639910487378043,0.9480775894744186,0.5074819749552788,8.562959959556135,8.788981552925888
0.24495625901271068,0.9265542033897723,0.0113592443716658,0.17290100304590084,0.35340872002682266,0.904026906782449,0.6542409746992144,0.59987062854765,6.502929424413873,6.628158632872806
0.7677888505791272,0.15251555599374556,0.4406666849674774,0.431587619749508,0.1318481430987215,0.038154705498715025,0.9336316619365506,0.02644734667250659,5.6479214029336084,5.709026651581992
0.1678701161691194,0.8121636211539692,0.8265353149939861,0.19268112777699464,0.47260201536930757,0.19819675556659255,0.44511473649209876,0.11413860595939296,5.828421806438882,6.089095943622294
0.017354906100599088,0.9508909362763664,0.20009074881524547,0.06501126245153399,0.6846549577078862,0.07490409281475208,0.029367546958943724,0.9764152182575977,7.913742479002906,8.28471897659411
0.42063525740353547,0.0989386133382899,0.6297441090803377,0.1402039492881999,0.23806025354773175,0.2750773454072263,0.8970195520216006,0.35945919119342606,5.492826918287975,5.77164880058483
0.024737366300623398,0.9107292761656371,0.8234009604084388,0.9089384785044523,0.5402198145844561,0.7928089648822324,0.36190327219114793,0.49343987191342853,8.287704699723488,8.30721793174934
0.772091746371912,0.5255947878877969,0.9203225774010947,0.4216516721709844,0.408117143136143,0.06635533438074637,0.1835242251771213,0.6735346231963021,6.5472618055073655,6.407861438999605
0.02238724272682091,0.5070057246806354,0.6592666257236905,0.5627071011425413,0.021781738968454256,0.05693848606207941,0.12458493043205232,0.5790562771880897,6.613581594269102,6.8968187591849155
0.6712555303238243,0.46744517389126106,0.4404052535707226,0.6410770734217958,0.004213398793583623,0.4668949955771209,0.061706579705624987,0.4423612887328914,8.356605361606144,8.419992527152996
0.5694534391371324,0.754009946484012,0.8887985673076048,0.6062116340621949,0.4841274858495779,0.9895948919350092,0.8700893422091038,0.8152928855896102,7.094196626536376,7.694023623458692
0.36872972797672854,0.9511140359312781,0.1089021846079844,0.13067339315927007,0.616908956836062,0.6294025097237113,0.40523460212456675,0.0038467145940510594,6.88763219896173,6.818866441011694
0.6487045354707185,0.37064314364988726,0.07851953827407576,0.7831531721108745,0.7632557267732694,0.7055389365261121,0.035772767947621964,0.8991070094053766,7.059714940526641,7.615398575323494
0.7630930518771694,0.09104175069909715,0.006212107912012987,0.1420430443986177,0.6432392501802755,0.47115926236932437,0.8277081560580727,0.4012110295779385,4.0311099033561995,4.048137892696177
0.37958309105071597,0.595561762750665,0.8822450670527547,0.1356976586795393,0.2875558725997781,0.9603904537010621,0.776655895138967,0.10375981429019909,5.570678842829873,5.71024095316255
0.6607746927955893,0.19774679873711143,0.9278720134044764,0.3609378358425347,0.8117527766064493,0.0850669166325454,0.7031856344128435,0.5308904489417234,4.261897339622392,4.782452629651951
0.5446196190686785,0.8265773396186502,0.6174823799035838,0.6532800111861523,0.06497704831417195,0.8247262796834336,0.9388233639761638,0.4917694430440357,8.050301102085932,8.590615385200005
0.4831199317082193,0.3464689531309877,0.8737510924113461,0.027147449177644334,0.4972697149582853,0.3267778917446096,0.7389791756810269,0.34988309255726047,4.61645682745543,4.800659391963066
0.8204533543296816,0.5738566491725244,0.8378419431662439,0.5353537362006445,0.11722458621472609,0.7332256076922883,0.5895780411613539,0.7522714554843921,6.9423322905158935,7.4952042913516825
0.8874619531872957,0.8999006199427578,0.5131149473421147,0.8536917795459807,0.9207581087499863,0.10757791997248489,0.1471647347209034,0.32317948452317724,10.374190846964872,10.526642154470467
0.08227724330278197,0.6931159717904494,0.9087427479417336,0.19533690549039429,0.6708568138211254,0.7440585699000534,0.4969538538653756,0.3665970497131106,5.679600719066086,5.892821690978482
0.3743959392580657,0.5281077143064926,0.6961739682524467,0.9040727884106837,0.27793487591808597,0.7005498887112186,0.19133246041565588,0.45439233721550154,7.870530857012414,8.082502667134566
