Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Demand,Optimal_decision
0.9294235946326488,0.22255888515309064,0.46843096483365787,0.7009477552754113,0.41708614655478116,0.32257409291417316,0.6146629101925365,0.45021359101085134,7.731532186024743,7.780020294765906
0.12733930738304444,0.4342702668765376,0.9763474455261396,0.13846885360083427,0.8320459839950509,0.37092702972372393,0.7026590762096236,0.2741113971022717,3.7408086419737816,3.613226790209888
0.9366598498336788,0.30978658498804834,0.9771824251950926,0.7202465237729888,0.9644993840962073,0.6010847777915976,0.510284692916867,0.9596394406881079,6.813166429774989,6.732759468291897
0.17131837465765376,0.6602603457482937,0.4352365855021708,0.150708959317032,0.1883743604625181,0.9325614407242256,0.017395022306821217,0.3740983632704876,9.167892819579084,8.961334927910455
0.04322301586512478,0.8851152187655367,0.9346303857653635,0.4765963125751884,0.4811337792300945,0.36849676086017213,0.5846519732064233,0.0019074907788024786,5.121148565768195,5.193628785767262
0.1826276504669474,0.849577176875891,0.867974209879004,0.04137952165940151,0.351819465043395,0.38552864735787407,0.060200663506918106,0.0886519287480958,6.548702661421468,6.560698925907753
0.3197607228258753,0.5698124319932679,0.8401836711403182,0.8945692221117262,0.45617714932210074,0.4527126547916266,0.9826563696616181,0.4776267416627604,5.6842803900048855,5.789746632559729
0.0060311179528854675,0.3270657920010971,0.9318229371436838,0.6581232224635027,0.8075580269456135,0.2683007292323878,0.008182251355389747,0.05776059253027044,4.85875958413191,4.698123019660023
0.44003129761970383,0.9848521664988089,0.6687420840423932,0.5570573433317253,0.9924355459447413,0.26639144146699967,0.8549492477598774,0.3973562306559838,8.140956590405988,8.767471440265291
0.9210891259780342,0.046225647889977406,0.22469522758112948,0.8488397083541606,0.27883136974390976,0.31169228288587914,0.5753838623258815,0.610052791428675,6.590334234560596,6.799200171969633
0.7958390176594494,0.19069698707677918,0.25766550948417055,0.4233916827189139,0.5065359373110065,0.9831428448305979,0.5392131943320597,0.6860933085344547,7.840775653656312,8.088096683016795
0.42529339344617456,0.576285007268943,0.006565684915190828,0.04127907902977335,0.26171588105671717,0.2897004029628404,0.9973541355258309,0.7850075749268599,4.066515306717314,4.274676758565253
0.4350564406397839,0.8592349798629457,0.2889412093309477,0.08778583826333575,0.219077783020468,0.15513835635139894,0.5315653952986155,0.14364602986729924,6.544599313087784,7.291061054971745
0.9770555629910473,0.7191471190106759,0.2009183886362672,0.7631982763981563,0.6892092258770038,0.49419146960984317,0.10823291661398782,0.9480095540917653,9.349704187428413,9.642674436433124
0.23798550557328768,0.09846246259439062,0.1415798874138502,0.9374856621913439,0.4404226837032912,0.4980211895150035,0.9439869884315407,0.6947073098020766,4.845250418039842,5.122887585259974
0.9844016828853922,0.3851056705143536,0.7969891611526249,0.9462988030560099,0.25062271876974407,0.9923941851572652,0.8295783590094018,0.07230260286198997,6.566632013165765,6.971596304156775
0.9155841400193775,0.2933655595524869,0.9195894579189594,0.17717940488884465,0.9273658583426008,0.926058383225936,0.3559252603463212,0.6033503691844502,6.872711278380858,6.965457465564288
0.8789071656255203,0.1767980056808649,0.24266679997892382,0.5774844425810611,0.9825061173296612,0.20564589041515413,0.4503698937911572,0.173515989688233,6.613395297369876,6.776362325898671
0.9159417245638405,0.5520163530192799,0.5940444350237287,0.8392193910688768,0.8783090893538029,0.8636794051009491,0.9100127034193246,0.4494730671905215,8.769636537989062,9.16512329827946
0.1891007284900279,0.9970705168973063,0.7147371306232827,0.5626479965796346,0.7941078414615631,0.7793393314030788,0.4464643929651523,0.2545025526020612,9.139632308854477,9.175835270985006
0.564187878725199,0.3837705463238513,0.5202070373824975,0.8042859675027869,0.16183635629563675,0.3535229131680717,0.1961171187821844,0.4633835269945754,7.921725693691676,7.971220973756949
0.32463003790201994,0.6323214092783975,0.034971664869005936,0.22013069399665552,0.1669131007262652,0.591343473558919,0.7937236577179518,0.21125548838121222,4.303116839750861,4.497409964969127
0.9035814782767964,0.33214871004472435,0.2840608748333888,0.8562114487574709,0.1864477462858648,0.472156485829037,0.42109613576479465,0.09508844611139378,6.5584125747751765,6.991277240410326
0.06881840951597518,0.6455187379067225,0.910028485012882,0.6352957009983826,0.8809289938313768,0.24615782648193263,0.9709256072872869,0.22708167573327642,3.922125561613053,4.629429903370841
0.07237543756767262,0.36820905670973847,0.9534485495767921,0.10419440290243875,0.4904640895721448,0.5658455490412999,0.09028077179477179,0.5820475818444463,4.586118369783433,5.1367747071679295
0.7953575595682908,0.33867200638497286,0.960820003751793,0.1393286239298105,0.240780753083927,0.7821744270227199,0.941013888136014,0.5346952806406162,4.621036311454331,5.082490953822785
0.38406046938980065,0.5596617010477006,0.46856100594976313,0.5708500832783643,0.022932781019650794,0.8448648649722994,0.28784116487438216,0.7590685281299338,9.11932647216249,8.920169927495715
0.148626825389225,0.2740427232775152,0.6938668775613162,0.1643435280698946,0.10818275416413914,0.9982223167281715,0.7395000452791509,0.23819861093561945,6.521259939172413,6.381426264711587
0.3410297326761552,0.8595696847816594,0.08259503685852643,0.14847896415820894,0.8853718272646638,0.03110485573309074,0.44661897201805123,0.381397807065853,6.42920220537583,6.087717742498748
0.9510797641216118,0.40338669000917127,0.10540062246286985,0.825347313168899,0.5114990803504816,0.6814776865220306,0.3923780121252106,0.43474721159103225,6.875540375873209,7.030190321953519
0.11502791444269589,0.3468451384015723,0.9671513047104595,0.5332486145836861,0.6638201636104525,0.5742436612624621,0.8079012697887715,0.19148748965971962,3.437501613963444,3.7662982787544914
0.677742828976666,0.7961321729142843,0.35964663434823274,0.06505804758574296,0.10698031828224641,0.11187297328982293,0.5909318549505342,0.6167811646982453,8.071677846740576,8.291767047950174
0.4725561082868842,0.4150910643189579,0.012440818821707222,0.507750909187509,0.5403940697260597,0.20639543701243046,0.07952466974359751,0.30021847812621405,5.030846987867399,4.975239415623581
0.6996025691679139,0.12986627324736733,0.6444628026013877,0.7972788711568936,0.645427766981249,0.993734353529617,0.8402791106922426,0.167263466836847,7.298591283958033,7.615324512104857
0.11342330218119367,0.6069673605521012,0.12871600792286553,0.3238716630252485,0.6510388570356462,0.04163718025625596,0.7142163144594077,0.7686662054037697,5.3339591207293955,5.427649860396143
0.6498477478420982,0.7199798587081517,0.6972478565365902,0.45549173683860567,0.3670226687669933,0.7213335051241617,0.9032846614052795,0.4693201655332936,7.758342241451123,7.973928675108679
0.07319254112583962,0.8226995605494751,0.9540506377773585,0.7333332985875844,0.4157055424205903,0.1347448219397961,0.9339115646146948,0.07060914078402669,4.165968114894334,4.250240171896093
0.7185866110566125,0.32376190084715184,0.678420926386038,0.5385334192161497,0.09483034967443804,0.1498405264934356,0.11051257951150939,0.612828439438929,7.772632349742513,7.661673663032105
0.23081263429230414,0.4476179497939651,0.875165138218757,0.9852892229918035,0.7302837768558634,0.37850042185098676,0.28570569495127374,0.8422254740144705,6.704343744189132,6.818649501583809
0.4792283910212509,0.776468513113181,0.7836122729149527,0.8652625047379223,0.8718291059571543,0.7827092218839419,0.4037032321895121,0.03821962264161349,8.203731485720686,8.236623723128432
0.37203851658322595,0.6229970218901967,0.9713836434556152,0.7539780585944073,0.7031522691323656,0.29239479929904,0.4741303119121342,0.6057872927473061,5.781536994804253,5.74164260705607
0.8322367254829551,0.5192738913367264,0.5986559115838198,0.2701459001969555,0.7991859957945135,0.9007300076958962,0.3409920446917635,0.7899748946480617,9.791959107448175,9.660637913010317
0.18062465975149733,0.2967098394693919,0.8515365574768556,0.7744741704272902,0.3941725095215699,0.13527958347560176,0.25437955013387437,0.8160804798139357,5.755751970402706,5.934090230057038
0.28340200000089744,0.9394927434756419,0.5578716838206357,0.4205463392562271,0.9978080116811566,0.9626799807700531,0.028807775680752656,0.2192799566161413,10.55357135502586,10.534096894448702
0.4339326549805894,0.3175494621934557,0.8201338650194117,0.5611603726585822,0.5990334972352022,0.14829520057796042,0.9866810359271793,0.5161215904731155,4.917303779172491,5.1929663779047806
0.4070544695616921,0.06926509538834302,0.6025860933325137,0.8752952813106637,0.3586440571589936,0.4302525007681599,0.7686251572918175,0.11547359732045925,5.6839649403738335,6.140559846517728
0.2566352988208852,0.5724256820425275,0.5515680788684808,0.41304085936398516,0.1527058947592953,0.9439979959829414,0.3245083488427807,0.6159529056941088,8.560578979947259,8.769813016381123
0.27971962481300006,0.907802819923458,0.5422694377722714,0.7133772632944736,0.8680290292677298,0.2507801417692824,0.19015279617937852,0.5609782905542925,9.557497244877206,9.829928976694738
0.09010982850178706,0.9778924635965537,0.30878761777893204,0.877640089448806,0.041767606645029653,0.2770242286858361,0.13562485686945336,0.30288711666020574,8.391804625506,8.425725065450385
0.7363757628965579,0.2615514476673092,0.3061989260405632,0.29374647161947065,0.8507597117285401,0.22579179611455136,0.2217494304574884,0.20058460726608662,6.715084563204549,7.072049633216613
0.7848980444616517,0.528595050375978,0.47502532100429484,0.0056266655801410215,0.39591900359331267,0.04627544084938784,0.6470535081006346,0.5530202771657119,7.0972038797165915,7.617036070839139
0.5041303191837692,0.5671305121369369,0.01583186307896367,0.7414665988096864,0.8195919849273218,0.5201213616891119,0.1631952107880602,0.3429255808512671,6.585660853252667,6.1293720301926315
0.2667182805851781,0.4285280951324322,0.5666615033163025,0.1870415927767427,0.4864341354718492,0.5374582485902725,0.5815931580797884,0.30787212485811266,6.981459257882853,6.936535081620841
0.9220446813987214,0.7635724637590813,0.187105909135863,0.1988761590946747,0.04863108498898017,0.33611344282202904,0.870667364667678,0.47167715471298277,6.883247167982333,7.102303849059897
0.7210045875238537,0.4939776202950632,0.9706653948765368,0.3586004329645609,0.5143720865781477,0.8210587149056181,0.7880766800003135,0.3890530900357929,5.14656261580484,5.4824209163014554
0.5057239641521833,0.7668898480761464,0.004567829940013257,0.4257543765084536,0.5248668038699968,0.4009852779926937,0.8136268386742814,0.9629859996218526,5.228221233570152,5.86322209140625
