Feature_1,Feature_2,Feature_3,Feature_4,Demand,Optimal_decision
0.9294235946326488,0.22255888515309064,0.46843096483365787,0.7009477552754113,1.6149945132342167,1.928293996281123
0.41708614655478116,0.32257409291417316,0.6146629101925365,0.45021359101085134,0.7866341627028124,0.978095232263016
0.12733930738304444,0.4342702668765376,0.9763474455261396,0.13846885360083427,1.0094938987959472,1.387643899566013
0.8320459839950509,0.37092702972372393,0.7026590762096236,0.2741113971022717,1.241465405460048,1.630535373180788
0.9366598498336788,0.30978658498804834,0.9771824251950926,0.7202465237729888,1.6443786850486162,1.9324785444547707
0.9644993840962073,0.6010847777915976,0.510284692916867,0.9596394406881079,1.9730183559800334,2.0756631594240096
0.17131837465765376,0.6602603457482937,0.4352365855021708,0.150708959317032,0.7600402593245801,1.0874025377618959
0.1883743604625181,0.9325614407242256,0.017395022306821217,0.3740983632704876,0.8680718608423023,0.8631659523844667
0.04322301586512478,0.8851152187655367,0.9346303857653635,0.4765963125751884,1.7859110744153985,2.0006909647914757
0.4811337792300945,0.36849676086017213,0.5846519732064233,0.0019074907788024786,1.1761517541736681,1.4837932239032114
0.1826276504669474,0.849577176875891,0.867974209879004,0.04137952165940151,2.5919840204055054,2.2164400756006097
0.351819465043395,0.38552864735787407,0.060200663506918106,0.0886519287480958,1.383631810508067,1.8880554949525823
0.3197607228258753,0.5698124319932679,0.8401836711403182,0.8945692221117262,1.4954571213453602,1.5658332055058257
0.45617714932210074,0.4527126547916266,0.9826563696616181,0.4776267416627604,1.062000578006423,1.358589129478269
0.0060311179528854675,0.3270657920010971,0.9318229371436838,0.6581232224635027,0.6732411341221487,0.902369741582872
0.8075580269456135,0.2683007292323878,0.008182251355389747,0.05776059253027044,2.5035079639049567,2.8492928908731967
0.44003129761970383,0.9848521664988089,0.6687420840423932,0.5570573433317253,1.7799321873152174,1.8532222410464811
0.9924355459447413,0.26639144146699967,0.8549492477598774,0.3973562306559838,1.4077822556538808,1.7683875414616659
0.9210891259780342,0.046225647889977406,0.22469522758112948,0.8488397083541606,3.315010080369801,2.9355725144879146
0.27883136974390976,0.31169228288587914,0.5753838623258815,0.610052791428675,0.4205153839617527,0.9371378833884644
0.7958390176594494,0.19069698707677918,0.25766550948417055,0.4233916827189139,1.7775280716187831,2.0294699259816764
0.5065359373110065,0.9831428448305979,0.5392131943320597,0.6860933085344547,1.0902975790856266,1.7383623149934777
0.42529339344617456,0.576285007268943,0.006565684915190828,0.04127907902977335,1.8412000307200957,1.7347637311137643
0.26171588105671717,0.2897004029628404,0.9973541355258309,0.7850075749268599,1.2584023756415217,1.2377869706490887
0.4350564406397839,0.8592349798629457,0.2889412093309477,0.08778583826333575,1.4524136853012273,1.3932468813818342
0.219077783020468,0.15513835635139894,0.5315653952986155,0.14364602986729924,1.0784619438403131,1.307750114741828
0.9770555629910473,0.7191471190106759,0.2009183886362672,0.7631982763981563,1.3454305454738535,1.887300294024489
0.6892092258770038,0.49419146960984317,0.10823291661398782,0.9480095540917653,1.7524253706650117,1.972436023784525
0.23798550557328768,0.09846246259439062,0.1415798874138502,0.9374856621913439,2.276730183828521,2.362056791920609
0.4404226837032912,0.4980211895150035,0.9439869884315407,0.6947073098020766,1.4939744092003522,1.5276124547906496
0.9844016828853922,0.3851056705143536,0.7969891611526249,0.9462988030560099,2.4231117362359598,2.13581938629083
0.25062271876974407,0.9923941851572652,0.8295783590094018,0.07230260286198997,2.481319297189395,2.5582610318350847
0.9155841400193775,0.2933655595524869,0.9195894579189594,0.17717940488884465,1.2504193174903533,1.9287758777063195
0.9273658583426008,0.926058383225936,0.3559252603463212,0.6033503691844502,2.082271467026984,1.7955934177427144
0.8789071656255203,0.1767980056808649,0.24266679997892382,0.5774844425810611,2.2043790662443894,2.2122140937616512
0.9825061173296612,0.20564589041515413,0.4503698937911572,0.173515989688233,1.9776106678182843,2.1832638452204645
0.9159417245638405,0.5520163530192799,0.5940444350237287,0.8392193910688768,1.5333436086807049,1.8976844312107028
0.8783090893538029,0.8636794051009491,0.9100127034193246,0.4494730671905215,2.679200748415234,2.707539976525545
0.1891007284900279,0.9970705168973063,0.7147371306232827,0.5626479965796346,1.4857787489366796,1.808775935466162
0.7941078414615631,0.7793393314030788,0.4464643929651523,0.2545025526020612,1.5572862732625432,1.6894007026819187
0.564187878725199,0.3837705463238513,0.5202070373824975,0.8042859675027869,1.3936075219098987,1.389019290023723
0.16183635629563675,0.3535229131680717,0.1961171187821844,0.4633835269945754,1.051098655112512,1.1553432621772943
0.32463003790201994,0.6323214092783975,0.034971664869005936,0.22013069399665552,1.5068876175536832,1.340403613954532
0.1669131007262652,0.591343473558919,0.7937236577179518,0.21125548838121222,0.8263177695527344,1.3020058128510388
0.9035814782767964,0.33214871004472435,0.2840608748333888,0.8562114487574709,2.218351214895484,2.1479788288652633
0.1864477462858648,0.472156485829037,0.42109613576479465,0.09508844611139378,0.9444177199840427,1.1585477480597879
0.06881840951597518,0.6455187379067225,0.910028485012882,0.6352957009983826,1.317621370380678,1.4023020480802804
0.8809289938313768,0.24615782648193263,0.9709256072872869,0.22708167573327642,1.7770365306243452,1.8308124326911606
0.07237543756767262,0.36820905670973847,0.9534485495767921,0.10419440290243875,1.2012178543288994,1.2547890036956644
0.4904640895721448,0.5658455490412999,0.09028077179477179,0.5820475818444463,1.0329078960254214,1.3090552084753653
0.7953575595682908,0.33867200638497286,0.960820003751793,0.1393286239298105,1.650847730702518,1.8836689965777702
0.240780753083927,0.7821744270227199,0.941013888136014,0.5346952806406162,1.6935842409409585,1.852351780780126
0.38406046938980065,0.5596617010477006,0.46856100594976313,0.5708500832783643,0.46549979250813545,0.9629721970778168
0.022932781019650794,0.8448648649722994,0.28784116487438216,0.7590685281299338,1.0767927977896898,0.9148911205828487
0.148626825389225,0.2740427232775152,0.6938668775613162,0.1643435280698946,1.030006625394789,1.0414371533710776
0.10818275416413914,0.9982223167281715,0.7395000452791509,0.23819861093561945,1.9014440627165543,2.026097568861522
0.3410297326761552,0.8595696847816594,0.08259503685852643,0.14847896415820894,0.6123076155020021,1.2112325958983816
0.8853718272646638,0.03110485573309074,0.44661897201805123,0.381397807065853,1.6688623214104639,2.134307858850116
0.9510797641216118,0.40338669000917127,0.10540062246286985,0.825347313168899,2.0497251697831342,2.377933629234655
0.5114990803504816,0.6814776865220306,0.3923780121252106,0.43474721159103225,1.445219688193344,1.087727565777805
0.11502791444269589,0.3468451384015723,0.9671513047104595,0.5332486145836861,0.6561667044790662,0.910905778027692
0.6638201636104525,0.5742436612624621,0.8079012697887715,0.19148748965971962,1.387909311805764,1.778584455332015
0.677742828976666,0.7961321729142843,0.35964663434823274,0.06505804758574296,1.326873559304789,1.677994112290411
0.10698031828224641,0.11187297328982293,0.5909318549505342,0.6167811646982453,0.5902278002023131,0.9684465669243223
0.4725561082868842,0.4150910643189579,0.012440818821707222,0.507750909187509,1.5529855984708014,1.6361196692451017
0.5403940697260597,0.20639543701243046,0.07952466974359751,0.30021847812621405,2.483811587935113,2.260822716778348
0.6996025691679139,0.12986627324736733,0.6444628026013877,0.7972788711568936,1.323219235106391,1.620051034665408
0.645427766981249,0.993734353529617,0.8402791106922426,0.167263466836847,2.7457190590741503,2.880427641778844
0.11342330218119367,0.6069673605521012,0.12871600792286553,0.3238716630252485,1.2128204475556983,0.9952335168945455
0.6510388570356462,0.04163718025625596,0.7142163144594077,0.7686662054037697,0.9450593145350211,1.550923087051296
0.6498477478420982,0.7199798587081517,0.6972478565365902,0.45549173683860567,1.4467389763430472,1.554323560321186
0.3670226687669933,0.7213335051241617,0.9032846614052795,0.4693201655332936,1.8991374033042465,1.6864604804318035
0.07319254112583962,0.8226995605494751,0.9540506377773585,0.7333332985875844,1.7394707211671288,2.0926042301788197
0.4157055424205903,0.1347448219397961,0.9339115646146948,0.07060914078402669,1.04322572590614,1.3579788204942878
0.7185866110566125,0.32376190084715184,0.678420926386038,0.5385334192161497,0.7313400588997095,1.282859732237189
0.09483034967443804,0.1498405264934356,0.11051257951150939,0.612828439438929,1.805741151646436,1.873847162655028
0.23081263429230414,0.4476179497939651,0.875165138218757,0.9852892229918035,1.0560588046766606,1.4576671616243182
0.7302837768558634,0.37850042185098676,0.28570569495127374,0.8422254740144705,1.8763709367988943,1.8266977601654752
0.4792283910212509,0.776468513113181,0.7836122729149527,0.8652625047379223,1.5927047600093722,1.9720861134236916
0.8718291059571543,0.7827092218839419,0.4037032321895121,0.03821962264161349,1.9110480623778887,1.9816646813655594
0.37203851658322595,0.6229970218901967,0.9713836434556152,0.7539780585944073,1.5073754914677173,1.840442078011467
0.7031522691323656,0.29239479929904,0.4741303119121342,0.6057872927473061,1.2543510259350135,1.4400673633094572
0.8322367254829551,0.5192738913367264,0.5986559115838198,0.2701459001969555,1.3385229343983371,1.651751801020811
0.7991859957945135,0.9007300076958962,0.3409920446917635,0.7899748946480617,1.1117019971733397,1.7555944597877153
0.18062465975149733,0.2967098394693919,0.8515365574768556,0.7744741704272902,0.7644769139143441,1.0450309336942283
0.3941725095215699,0.13527958347560176,0.25437955013387437,0.8160804798139357,1.2057661951388994,1.9606922469622576
0.28340200000089744,0.9394927434756419,0.5578716838206357,0.4205463392562271,1.3620931354799073,1.3794500240253336
0.9978080116811566,0.9626799807700531,0.028807775680752656,0.2192799566161413,1.5840372855036007,1.9259762109040937
0.4339326549805894,0.3175494621934557,0.8201338650194117,0.5611603726585822,0.7771253844036419,1.0351415925065792
0.5990334972352022,0.14829520057796042,0.9866810359271793,0.5161215904731155,1.3895287927797173,1.156662042662119
0.4070544695616921,0.06926509538834302,0.6025860933325137,0.8752952813106637,0.9639640383106146,1.5019016999569614
0.3586440571589936,0.4302525007681599,0.7686251572918175,0.11547359732045925,1.1570747460742143,1.3318112825852944
0.2566352988208852,0.5724256820425275,0.5515680788684808,0.41304085936398516,0.600567082094069,0.9016935873019064
0.1527058947592953,0.9439979959829414,0.3245083488427807,0.6159529056941088,0.3079973636303802,0.9667417037895879
0.27971962481300006,0.907802819923458,0.5422694377722714,0.7133772632944736,1.1793173834226331,1.4208011607337165
0.8680290292677298,0.2507801417692824,0.19015279617937852,0.5609782905542925,1.9020028728416225,2.130974232584769
0.09010982850178706,0.9778924635965537,0.30878761777893204,0.877640089448806,1.165359282290872,1.2057341694154393
0.041767606645029653,0.2770242286858361,0.13562485686945336,0.30288711666020574,1.4394016424180227,1.5194755701946279
0.7363757628965579,0.2615514476673092,0.3061989260405632,0.29374647161947065,1.696854442217269,1.8465831881347947
0.8507597117285401,0.22579179611455136,0.2217494304574884,0.20058460726608662,2.603454002537651,2.329982825882073
0.7848980444616517,0.528595050375978,0.47502532100429484,0.0056266655801410215,1.4637832911975672,1.8240260070269008
0.39591900359331267,0.04627544084938784,0.6470535081006346,0.5530202771657119,0.8450960788819215,1.1422668486365333
0.5041303191837692,0.5671305121369369,0.01583186307896367,0.7414665988096864,1.09868098140183,1.5934462204885533
0.8195919849273218,0.5201213616891119,0.1631952107880602,0.3429255808512671,1.672870054589512,1.7342171957490282
0.2667182805851781,0.4285280951324322,0.5666615033163025,0.1870415927767427,1.0651317237405367,1.1049351270645684
0.4864341354718492,0.5374582485902725,0.5815931580797884,0.30787212485811266,1.0226686752295944,1.2070000871277877
0.9220446813987214,0.7635724637590813,0.187105909135863,0.1988761590946747,1.5853442984916781,1.8310657524254368
0.04863108498898017,0.33611344282202904,0.870667364667678,0.47167715471298277,0.2824672069409567,0.7505953400149795
0.7210045875238537,0.4939776202950632,0.9706653948765368,0.3586004329645609,1.815816120809182,1.8205149828341318
