Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Demand,Optimal_decision
0.07921762426598866,0.8864518946272928,0.9869168245823611,0.43616532811444775,0.8747167003141827,0.5862502680687949,0.7838403312156051,0.33274627528156087,5.127867425821069,5.50092761829998
0.8491984199768929,0.4292355087196199,0.5973906771475628,0.31633575296604355,0.20358047349527408,0.6687751594589768,0.6072365015867259,0.22979156469488715,7.779398372640574,7.73666897359014
0.7174064975656006,0.43981492246652043,0.1361339204880927,0.28038610142944853,0.5834339580046705,0.9281482358136831,0.7951505835527604,0.6828192676044093,6.767228404759883,6.872353466204807
0.46110927540951296,0.10949533652068799,0.7538834567498408,0.9164188520217313,0.6931956346416058,0.4711617318682374,0.2542499695563005,0.7045016399917456,7.2257125977941765,7.545882364502525
0.6054947457992483,0.042614553305270975,0.653390914816184,0.17405968839812036,0.13005740183166659,0.9749744207809504,0.7023277885871405,0.4221168277904186,7.704863153959066,7.36998749244639
0.9623283287043982,0.43878850170323824,0.17725386446835567,0.9235971971076077,0.8263522033424366,0.8440637963544837,0.34592402043012216,0.8188968014068708,8.346115526354277,8.964472734694516
0.11759292879637384,0.10517583841681488,0.4974438875775097,0.16976303182055297,0.22056106370457895,0.9882806541289229,0.9476246807928147,0.7363159779641137,7.173506346314541,7.080262532427728
0.9388371664125957,0.9599810530136185,0.36927716679948375,0.9500650493595529,0.5026893749335941,0.14214128383296287,0.966577541546063,0.9684032304817412,9.782240891194501,9.862591755967735
0.7116350412801437,0.09011099288647884,0.2383924028036143,0.9038045704074482,0.7892653375842013,0.05850664217794044,0.6953546564687157,0.41476110614219,6.616906713452389,6.485423885559673
0.060888672895169305,0.1106855600447999,0.09474625472693787,0.909371977552999,0.37474015832348906,0.5396732541101342,0.6726421493613077,0.4066706149224183,4.430619025555703,4.456575077265102
0.47553176501031325,0.32510498389348486,0.029233105475240273,0.4655854671054702,0.954123095251332,0.1330142343249715,0.17494113153381818,0.7549954513170712,5.502393877698418,5.562064023390482
0.9983735012788781,0.6509759501905777,0.30307335265380486,0.8693665470210576,0.2637293520072842,0.340433099625581,0.9238949761911419,0.8070180087167954,7.908518906439443,8.198039079377185
0.3403212096895948,0.409647148213681,0.7885445650524723,0.4652521650339515,0.023441928027993275,0.5535676949250238,0.4539204425128247,0.011074091289992594,5.61611931178028,5.525341052265808
0.10027949747173748,0.1965889316633147,0.5806032741158754,0.9107291639191777,0.4447404726342026,0.4977102843793948,0.5093612298112653,0.8094704812556838,7.473999946171085,7.375400338149814
0.8775073779299032,0.7460847216412367,0.9178698500162942,0.8532923681738769,0.7381090872509654,0.6289182010424316,0.9498446599369073,0.9903499718707934,7.1909069940378085,7.681471159969336
0.6072002478966448,0.8949247802966009,0.7723563340122486,0.22600150406967456,0.9548661068686796,0.35895789700251135,0.5979106016870173,0.03219752673908294,7.14436061218605,7.451194079834458
0.2936560299702107,0.8794541323520654,0.6456220248420191,0.1206542428143359,0.3504317170924366,0.322828486935105,0.7362669940408682,0.12021590922357095,7.074915569075815,7.343783893272919
