Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Demand,Optimal_decision
0.9855537618503831,0.1657726633332648,0.7808290752574792,0.0627757737584731,0.046044749652765504,0.6597709140917937,0.26104489633094485,0.5995384890272237,7.498281761243945,7.552087754097206
0.15204402256798566,0.5421337836067415,0.9174458512664782,0.48738039460521654,0.7568031659319218,0.7032786128640426,0.4215326539185983,0.9118346413867271,6.759278718302636,6.454941623803483
0.27505875346393194,0.15724519223126399,0.8081201511874118,0.9156157859414441,0.8397003499675864,0.2883706922566722,0.4891619598315379,0.7166235234102458,6.177360070477485,6.512265985816448
0.374412481008484,0.0878788082277624,0.4275468262496537,0.14914592943073246,0.8064124024885989,0.24984164565167621,0.5379455719911214,0.41629647600145236,6.3422480706160025,6.56410298962405
0.45845808441777103,0.66465831660924,0.5979806768435576,0.5999607643658686,0.6827682876920935,0.422909706128913,0.1192769992501368,0.3221493143030585,8.792223956798058,8.74338708389672
0.8390738277490448,0.03102219633704406,0.4687965166312158,0.5206569852549213,0.6789584667391401,0.3120870019833042,0.5914438539137763,0.7149621122725921,7.832382018765236,7.955454206132716
0.11130551889008455,0.4709222939893678,0.09915685174730504,0.5292625382357385,0.914582621145214,0.7882576158948058,0.9478509804596811,0.4135028454303211,5.085079593256288,5.251746999023733
0.6512624477829949,0.6833251394272419,0.6054166554768036,0.5542737538581824,0.30638158791347225,0.5519261850373993,0.6382442220647969,0.4904118394537522,8.538130399235087,8.41500604941331
0.9882702569871931,0.06904252002005917,0.22734509253920132,0.9831042052010043,0.9083979534233161,0.2090374361093671,0.9493127130438666,0.18517778161113752,6.365638460978799,6.43288938969293
0.6370612990971836,0.16470305093712223,0.48222091788171373,0.6630449357283033,0.7137842010391406,0.7442359128942412,0.1045752400799328,0.6554558232593742,9.174595873376541,9.121812453559636
0.047984609338639794,0.7923773403281469,0.7699180014406015,0.654359027727382,0.5735792251935771,0.5052877761909229,0.7713122992164118,0.5628798763971927,6.95412088510899,7.138600743424343
0.8646389246370545,0.9893829970213577,0.9172500358824701,0.4336124369320373,0.907039456618854,0.8960612466783409,0.04024392179954295,0.20993136387000788,9.065629936295611,9.267973435209722
0.19420647976026206,0.5242293336139908,0.1775192516653442,0.1823246191073804,0.20694712659955694,0.2067044324160452,0.8851460415743331,0.4438090098908666,4.56850707597769,5.001865266278488
0.6581741635585425,0.15919472029626203,0.2561716732758069,0.5764782528334468,0.7441229189363919,0.33556844185705803,0.781375916423979,0.34453051685714153,6.40284604972135,6.266446658813802
0.18903100798039385,0.9699319095533696,0.6602729974866092,0.5391970739014903,0.10653183391546295,0.8417112241996169,0.9626340850539683,0.5164322885228705,8.603988415211962,8.577112840228546
0.4493801789069416,0.8299444874149611,0.6929561207230568,0.14733029048707014,0.9200593240405988,0.5891290203544044,0.2931031759015372,0.34856572588148105,8.768897344595876,8.624590625285176
0.4172524344834526,0.9475345503692629,0.6343653486354208,0.3194383577349791,0.8164539188541535,0.24019908619974228,0.9042736784172356,0.8999141463990001,8.710082431621762,8.864475537736938
0.2640089978689162,0.25272219184523537,0.5721262371271116,0.43822740327849374,0.23824376169869643,0.06826220112959647,0.22333241111790236,0.8359983197011371,7.372502227976102,7.340979191589879
0.8666605612844154,0.822955385421261,0.06162038518907742,0.972131111978751,0.4267668863997498,0.5677553163503357,0.8268456865389419,0.8078594873259655,7.2132029531806285,7.4235760560636415
0.821520796545053,0.5842409093948795,0.6087409919331233,0.9106595873667903,0.4836777276380002,0.20517791803123742,0.09119342965386645,0.8289247120840804,9.01882619925081,9.493684397430123
0.3061197962681257,0.09071953217818174,0.18999496409542382,0.44691614399305757,0.830623702792752,0.3083101973033746,0.10984178618755847,0.49953054948854614,6.243429823086917,6.345868644345921
0.09354889293890922,0.79593602219512,0.8482401800040472,0.18701322475536286,0.008560005950525862,0.156465757129035,0.04899398187970272,0.39485577929387494,6.606761201140351,6.630346138903891
0.5667999696875414,0.34702389112245613,0.04156951541201792,0.2841006832673386,0.10260712956127349,0.3624733170354679,0.2667442277658386,0.3320635785707522,4.233471339519251,4.89976094441874
0.6561662682571963,0.8074960346367756,0.3625845021641936,0.3212813072033406,0.24435877469582967,0.45032415597552455,0.41452639971022454,0.5888028384577979,8.47285183119221,8.992574875808646
0.4306805805191374,0.16042488671042154,0.27658006041467986,0.7509855362190996,0.8765643882289578,0.4853661222509331,0.46118555111615867,0.6760163818079571,7.538272536075793,7.432044031207901
0.45060129682010974,0.1602399037915111,0.21859116397830347,0.6649459779156028,0.7631189200367983,0.8321197428169504,0.93112675264184,0.6707721513200912,6.680592299332654,6.719465619409066
0.901174322987159,0.8061143524275174,0.8248224600151595,0.4077486542309382,0.8849372559861952,0.6807986682917808,0.1668982153773786,0.90036566499086,9.67990376616384,9.592342070531151
0.8379143876421804,0.4181477442218363,0.29700290536497786,0.6346712211387173,0.48987814491745285,0.12001869336734416,0.9061430056987614,0.9732163424630482,6.9783815988306594,7.379554376632616
0.27005410794197204,0.9541329559152624,0.8135714201902294,0.05674748730900259,0.4268815980541385,0.17907741226390683,0.18827199475647782,0.31592108636003524,7.366340969600448,7.591936341977078
0.29934530259788483,0.7618419155904219,0.3110587500296482,0.5034673887118818,0.2709404701149051,0.836281885870508,0.47747742820329675,0.1383793903904026,7.9504929935697,7.939765616980379
0.9853616574297188,0.03394777012792971,0.9096259000917652,0.21368949946425198,0.1663891397712638,0.5460554242279465,0.06816119900389284,0.08549548154471798,5.476044275584333,5.8069238257003715
0.42198978937655585,0.5959266993797258,0.3760828720813306,0.5564757554516936,0.5330690122184515,0.11850312296332877,0.7008473492724241,0.33078628198502924,6.991176551014563,7.0732195945461
0.2214467575444149,0.6969631768536185,0.5161992590432493,0.5197358650488647,0.7287700704380357,0.09625815827827622,0.0951794472488725,0.5122835099578794,9.080406306260775,8.56250874720635
0.9768621550500431,0.6388425144969458,0.7976415921726171,0.8684163138442254,0.17728786939184238,0.342082269881431,0.9752143476617259,0.39892093059214717,6.329810845477901,6.786515559910566
0.41703306263975826,0.3701239264975119,0.9904562982572984,0.8693765573868579,0.03324985213623932,0.4776976534222557,0.5547126816778751,0.3212008264184961,4.099775134388708,4.10755005351336
0.20710692219751903,0.5997191612862954,0.48960004625809983,0.9826188215775604,0.3405043871525337,0.7390694680683699,0.1602763875452652,0.362312118855465,8.537942930116227,8.662861175279975
0.6374695528896474,0.33524095780181407,0.9996197025043655,0.5586482214639389,0.5698128898035281,0.6321092730840894,0.931345460982828,0.8249272707118506,4.762639140173472,4.934066945979385
0.609687073317131,0.7287542028249776,0.9424960585343334,0.38187658911723255,0.4745372833741307,0.5117471501049518,0.22438330238471405,0.6065658312405827,6.625006777532716,6.944899135499727
0.7212095477174576,0.6729587287136334,0.7218016544926525,0.7321317432360249,0.28623489913379196,0.4169285465190894,0.015983625536517,0.41003386248913365,8.591894601672546,8.643238387930587
0.7367277628436505,0.9933299882059133,0.48553772247138227,0.3073890780542904,0.7708917257609965,0.968692869824371,0.6227231364544502,0.5123333157907419,10.615520590222424,10.853934880820162
0.9029560014125225,0.0952738856069415,0.04730834737748424,0.019812178873428454,0.4139574094424605,0.4402874062431965,0.3744167687471116,0.606062039649904,5.355275429422063,5.459667643469768
0.9800990540002025,0.45611779163203603,0.7605140206970977,0.65876200760882,0.8647131212266235,0.09851893323873673,0.2706070683100398,0.4496689280253302,8.36223617955453,7.943520538710232
0.6092997355318734,0.7819257290305256,0.23083932402082663,0.9544667545215567,0.20485626589308625,0.5220106031329078,0.2090567338051985,0.41695514679293455,8.439454084269421,8.398731680480783
0.322535843670296,0.15858900012589772,0.13689183145472483,0.616642223272897,0.06604108236584194,0.2999332723701532,0.7680749412007091,0.29917731223322597,4.177305533918589,4.297485019591225
0.5270511728138986,0.1753347102212427,0.7438675853879081,0.7128489792747306,0.9790281763665528,0.5072143823488194,0.24752470323888598,0.2427309452559807,6.852084783107005,7.258566685942903
0.4473787758970884,0.7835343169598353,0.7113023042572587,0.27424283660800897,0.47858353815860877,0.27732181495822616,0.2564540118477511,0.7626309298702507,8.085837680649513,8.53091023285482
0.8268584635277819,0.28648783085357854,0.16126202737232143,0.1814102585528533,0.9058173330939225,0.09909056935840355,0.48209017954974287,0.48594739468001913,5.871631010201782,6.050640930517924
0.5123500431017338,0.08004116945286777,0.37733192890837164,0.22344505265172043,0.207978430816672,0.7367450183899528,0.28204232047739586,0.43152071335545017,7.16745574889799,7.585993015949745
0.025126528656709057,0.390503382117688,0.5778212387838079,0.7955825918020163,0.5991079557061473,0.31820543074002006,0.8381261820632816,0.7772688068653748,7.110244339861939,6.894371157734545
0.2935166362541375,0.6825837962143022,0.2828416661528478,0.3009691672749031,0.19613517701513628,0.33356355199043497,0.7852911803723478,0.12264718534734309,5.937790354230791,6.174621391686785
0.4757684201154999,0.4539640637638239,0.43023345715843686,0.95221294509883,0.9847953786490364,0.7066066102897797,0.5671723964313544,0.2853924965895066,8.388325114409357,8.555422725853301
